# Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag force (N),Drag coefficient (​),Air temperature (°C),Air pressure (mbar),Mach number (​)
30.823,1.123e4,165.246,11.292,339.403,0.381,339.403,0.061,4.667e4,0,59.025,0.362,284.925,240.907,0,71.651,0.508,-56.5,197.808,0.557
30.873,1.124e4,164.682,11.278,339.795,0.382,339.795,0.048,4.667e4,0,59.025,0.362,284.951,240.907,0,71.031,0.508,-56.5,197.546,0.555
30.923,1.125e4,164.119,11.264,340.187,0.383,340.188,0.032,4.667e4,0,59.025,0.362,284.987,240.907,0,70.416,0.508,-56.5,197.286,0.553
30.973,1.126e4,163.557,11.25,340.579,0.384,340.58,0.002,4.667e4,0,59.025,0.362,285.063,240.907,0,69.807,0.507,-56.5,197.026,0.551
31.023,1.126e4,162.995,11.237,340.971,0.385,340.971,0.028,4.667e4,0,59.025,0.362,284.979,240.907,0,69.204,0.507,-56.5,196.768,0.549
31.073,1.127e4,162.434,11.223,341.363,0.386,341.363,0.062,4.667e4,0,59.025,0.362,284.876,240.907,0,68.606,0.507,-56.5,196.51,0.547
31.123,1.128e4,161.874,11.209,341.754,0.387,341.754,0.116,4.667e4,0,59.025,0.362,284.717,240.907,0,68.018,0.507,-56.5,196.253,0.545
31.173,1.129e4,161.314,11.196,342.144,0.388,342.144,0.153,4.667e4,0,59.025,0.362,284.604,240.907,0,67.432,0.506,-56.5,195.997,0.543
31.223,1.13e4,160.755,11.183,342.534,0.389,342.535,0.169,4.667e4,0,59.025,0.362,284.553,240.907,0,66.847,0.506,-56.5,195.742,0.542
31.273,1.131e4,160.196,11.17,342.924,0.39,342.924,0.171,4.667e4,0,59.025,0.362,284.541,240.907,0,66.263,0.506,-56.5,195.488,0.54
31.323,1.131e4,159.638,11.158,343.313,0.391,343.313,0.159,4.667e4,0,59.025,0.362,284.564,240.907,0,65.682,0.505,-56.5,195.234,0.538
31.373,1.132e4,159.081,11.146,343.702,0.392,343.702,0.166,4.667e4,0,59.025,0.362,284.538,240.907,0,65.109,0.505,-56.5,194.982,0.536
31.423,1.133e4,158.524,11.134,344.09,0.393,344.09,0.159,4.667e4,0,59.025,0.362,284.55,240.907,0,64.539,0.505,-56.5,194.73,0.534
31.473,1.134e4,157.968,11.121,344.478,0.394,344.478,0.155,4.667e4,0,59.025,0.362,284.554,240.907,0,63.973,0.505,-56.5,194.48,0.532
31.523,1.134e4,157.412,11.11,344.865,0.395,344.865,0.14,4.667e4,0,59.025,0.362,284.586,240.907,0,63.411,0.504,-56.5,194.23,0.53
31.573,1.135e4,156.858,11.098,345.252,0.395,345.252,0.116,4.667e4,0,59.025,0.362,284.649,240.907,0,62.851,0.504,-56.5,193.981,0.528
31.623,1.136e4,156.303,11.087,345.639,0.396,345.639,0.098,4.667e4,0,59.025,0.362,284.691,240.907,0,62.297,0.504,-56.5,193.733,0.527
31.673,1.137e4,155.75,11.076,346.025,0.397,346.025,0.066,4.667e4,0,59.025,0.362,284.774,240.907,0,61.745,0.504,-56.5,193.486,0.525
31.723,1.138e4,155.197,11.065,346.411,0.398,346.411,0.027,4.667e4,0,59.025,0.362,284.875,240.907,0,61.199,0.503,-56.5,193.247,0.523
31.773,1.138e4,154.644,11.054,346.796,0.399,346.796,0.011,4.667e4,0,59.025,0.362,284.914,240.907,0,60.665,0.503,-56.5,193.02,0.521
31.823,1.139e4,154.092,11.043,347.181,0.4,347.182,0.026,4.667e4,0,59.025,0.362,284.865,240.907,0,60.132,0.503,-56.5,192.794,0.519
31.873,1.14e4,153.541,11.033,347.566,0.401,347.567,0.07,4.667e4,0,59.025,0.362,284.735,240.907,0,59.602,0.503,-56.5,192.569,0.517
31.923,1.141e4,152.99,11.024,347.951,0.402,347.951,0.141,4.667e4,0,59.025,0.362,284.531,240.907,0,59.074,0.502,-56.5,192.344,0.515
31.973,1.141e4,152.44,11.013,348.336,0.403,348.336,0.176,4.667e4,0,59.025,0.362,284.428,240.907,0,58.553,0.502,-56.5,192.121,0.514
32.023,1.142e4,151.89,11.003,348.72,0.404,348.721,0.202,4.667e4,0,59.025,0.362,284.35,240.907,0,58.037,0.502,-56.5,191.898,0.512
32.073,1.143e4,151.341,10.993,349.105,0.405,349.105,0.247,4.667e4,0,59.025,0.362,284.219,240.907,0,57.523,0.502,-56.5,191.676,0.51
32.123,1.144e4,150.792,10.982,349.49,0.406,349.49,0.249,4.667e4,0,59.025,0.362,284.209,240.907,0,57.015,0.501,-56.5,191.455,0.508
32.173,1.144e4,150.244,10.971,349.874,0.407,349.875,0.242,4.667e4,0,59.025,0.362,284.221,240.907,0,56.51,0.501,-56.5,191.235,0.506
32.223,1.145e4,149.696,10.96,350.259,0.408,350.259,0.219,4.667e4,0,59.025,0.362,284.28,240.907,0,56.009,0.501,-56.5,191.015,0.504
32.273,1.146e4,149.149,10.949,350.644,0.409,350.644,0.202,4.667e4,0,59.025,0.362,284.323,240.907,0,55.51,0.501,-56.5,190.796,0.503
32.323,1.147e4,148.603,10.938,351.028,0.41,351.028,0.219,4.667e4,0,59.025,0.362,284.27,240.907,0,55.013,0.5,-56.5,190.578,0.501
32.373,1.147e4,148.057,10.929,351.413,0.411,351.413,0.242,4.667e4,0,59.025,0.362,284.2,240.907,0,54.519,0.5,-56.5,190.361,0.499
32.423,1.148e4,147.511,10.917,351.797,0.412,351.797,0.22,4.667e4,0,59.025,0.362,284.256,240.907,0,54.029,0.5,-56.5,190.145,0.497
32.473,1.149e4,146.966,10.906,352.182,0.413,352.182,0.187,4.667e4,0,59.025,0.362,284.343,240.907,0,53.544,0.5,-56.5,189.929,0.495
32.523,1.15e4,146.422,10.894,352.566,0.414,352.566,0.119,4.667e4,0,59.025,0.362,284.529,240.907,0,53.066,0.5,-56.5,189.715,0.493
32.573,1.15e4,145.878,10.882,352.951,0.415,352.951,0.042,4.667e4,0,59.025,0.362,284.739,240.907,0,52.593,0.499,-56.5,189.501,0.492
32.623,1.151e4,145.335,10.871,353.335,0.416,353.335,0.021,4.667e4,0,59.025,0.362,284.794,240.907,0,52.118,0.499,-56.5,189.288,0.49
32.673,1.152e4,144.792,10.861,353.719,0.417,353.719,0.009,4.667e4,0,59.025,0.362,284.822,240.907,0,51.645,0.499,-56.5,189.075,0.488
32.723,1.153e4,144.25,10.85,354.102,0.418,354.103,0.01,4.667e4,0,59.025,0.362,284.815,240.907,0,51.177,0.499,-56.5,188.864,0.486
32.773,1.153e4,143.708,10.84,354.486,0.419,354.486,0.042,4.667e4,0,59.025,0.362,284.718,240.907,0,50.714,0.498,-56.5,188.653,0.484
32.823,1.154e4,143.167,10.829,354.869,0.42,354.869,0.095,4.667e4,0,59.025,0.362,284.568,240.907,0,50.258,0.498,-56.5,188.443,0.482
32.873,1.155e4,142.626,10.818,355.252,0.421,355.252,0.147,4.667e4,0,59.025,0.362,284.415,240.907,0,49.806,0.498,-56.5,188.234,0.481
32.923,1.155e4,142.086,10.808,355.635,0.422,355.635,0.184,4.667e4,0,59.025,0.362,284.308,240.907,0,49.356,0.498,-56.5,188.025,0.479
32.973,1.156e4,141.547,10.797,356.017,0.423,356.017,0.229,4.667e4,0,59.025,0.362,284.178,240.907,0,48.912,0.497,-56.5,187.818,0.477
33.023,1.157e4,141.007,10.787,356.398,0.424,356.399,0.259,4.667e4,0,59.025,0.362,284.092,240.907,0,48.469,0.497,-56.5,187.611,0.475
33.073,1.158e4,140.469,10.778,356.78,0.425,356.78,0.263,4.667e4,0,59.025,0.362,284.076,240.907,0,48.025,0.497,-56.5,187.405,0.473
33.123,1.158e4,139.93,10.768,357.16,0.426,357.161,0.266,4.667e4,0,59.025,0.362,284.064,240.907,0,47.584,0.497,-56.5,187.2,0.472
33.173,1.159e4,139.392,10.759,357.541,0.427,357.541,0.261,4.667e4,0,59.025,0.362,284.072,240.907,0,47.146,0.497,-56.5,186.996,0.47
33.223,1.16e4,138.855,10.75,357.921,0.428,357.921,0.254,4.667e4,0,59.025,0.362,284.087,240.907,0,46.71,0.496,-56.5,186.792,0.468
33.273,1.16e4,138.318,10.74,358.3,0.429,358.3,0.269,4.667e4,0,59.025,0.362,284.042,240.907,0,46.283,0.496,-56.5,186.589,0.466
33.323,1.161e4,137.782,10.731,358.679,0.43,358.679,0.274,4.667e4,0,59.025,0.362,284.021,240.907,0,45.858,0.496,-56.5,186.387,0.464
33.373,1.162e4,137.246,10.723,359.058,0.431,359.058,0.224,4.667e4,0,59.025,0.362,284.157,240.907,0,45.426,0.496,-56.5,186.186,0.462
33.423,1.162e4,136.71,10.714,359.436,0.432,359.436,0.195,4.667e4,0,59.025,0.362,284.232,240.907,0,45.001,0.495,-56.5,185.985,0.461
33.473,1.163e4,136.175,10.706,359.813,0.433,359.814,0.145,4.667e4,0,59.025,0.362,284.367,240.907,0,44.577,0.495,-56.5,185.786,0.459
33.523,1.164e4,135.641,10.698,360.191,0.434,360.191,0.112,4.667e4,0,59.025,0.362,284.455,240.907,0,44.16,0.495,-56.5,185.587,0.457
33.573,1.164e4,135.107,10.689,360.568,0.435,360.568,0.113,4.667e4,0,59.025,0.362,284.449,240.907,0,43.751,0.495,-56.5,185.389,0.455
33.623,1.165e4,134.573,10.681,360.945,0.436,360.945,0.077,4.667e4,0,59.025,0.362,284.545,240.907,0,43.339,0.495,-56.5,185.191,0.453
33.673,1.166e4,134.04,10.673,361.321,0.437,361.322,0.04,4.667e4,0,59.025,0.362,284.643,240.907,0,42.932,0.494,-56.5,184.995,0.452
33.723,1.166e4,133.507,10.664,361.698,0.438,361.698,0.014,4.667e4,0,59.025,0.362,284.712,240.907,0,42.528,0.494,-56.5,184.799,0.45
33.773,1.167e4,132.975,10.656,362.074,0.439,362.074,0.002,4.667e4,0,59.025,0.362,284.742,240.907,0,42.129,0.494,-56.5,184.604,0.448
33.823,1.168e4,132.443,10.649,362.45,0.44,362.45,0.066,4.667e4,0,59.025,0.362,284.557,240.907,0,41.729,0.494,-56.5,184.41,0.446
33.873,1.168e4,131.911,10.642,362.825,0.441,362.826,0.118,4.667e4,0,59.025,0.362,284.407,240.907,0,41.332,0.494,-56.5,184.216,0.444
33.923,1.169e4,131.38,10.633,363.201,0.442,363.201,0.122,4.667e4,0,59.025,0.362,284.391,240.907,0,40.943,0.493,-56.5,184.024,0.443
33.973,1.17e4,130.849,10.626,363.577,0.443,363.577,0.152,4.667e4,0,59.025,0.362,284.305,240.907,0,40.555,0.493,-56.5,183.832,0.441
34.023,1.17e4,130.319,10.618,363.952,0.444,363.952,0.204,4.667e4,0,59.025,0.362,284.156,240.907,0,40.167,0.493,-56.5,183.641,0.439
34.073,1.171e4,129.789,10.61,364.327,0.445,364.328,0.197,4.667e4,0,59.025,0.362,284.17,240.907,0,39.786,0.493,-56.5,183.45,0.437
34.123,1.172e4,129.26,10.602,364.703,0.446,364.703,0.202,4.667e4,0,59.025,0.362,284.151,240.907,0,39.407,0.493,-56.5,183.261,0.436
34.173,1.172e4,128.731,10.595,365.078,0.447,365.078,0.261,4.667e4,0,59.025,0.362,283.985,240.907,0,39.028,0.492,-56.5,183.072,0.434
34.223,1.173e4,128.202,10.588,365.453,0.448,365.454,0.292,4.667e4,0,59.025,0.362,283.893,240.907,0,38.652,0.492,-56.5,182.884,0.432
34.273,1.174e4,127.674,10.58,365.829,0.449,365.829,0.301,4.667e4,0,59.025,0.362,283.867,240.907,0,38.28,0.492,-56.5,182.697,0.43
34.323,1.174e4,127.146,10.572,366.204,0.45,366.204,0.289,4.667e4,0,59.025,0.362,283.894,240.907,0,37.91,0.492,-56.5,182.51,0.428
34.373,1.175e4,126.618,10.563,366.579,0.451,366.58,0.238,4.667e4,0,59.025,0.362,284.033,240.907,0,37.545,0.492,-56.5,182.325,0.427
34.423,1.175e4,126.091,10.555,366.955,0.452,366.955,0.223,4.667e4,0,59.025,0.362,284.07,240.907,0,37.181,0.491,-56.5,182.14,0.425
34.473,1.176e4,125.565,10.548,367.33,0.453,367.33,0.263,4.667e4,0,59.025,0.362,283.955,240.907,0,36.816,0.491,-56.5,181.956,0.423
34.523,1.177e4,125.038,10.539,367.705,0.454,367.705,0.21,4.667e4,0,59.025,0.362,284.097,240.907,0,36.458,0.491,-56.5,181.772,0.421
34.573,1.177e4,124.513,10.529,368.08,0.455,368.081,0.128,4.667e4,0,59.025,0.362,284.323,240.907,0,36.105,0.491,-56.5,181.59,0.42
34.623,1.178e4,123.987,10.522,368.456,0.456,368.456,0.12,4.667e4,0,59.025,0.362,284.34,240.907,0,35.75,0.491,-56.5,181.408,0.418
34.673,1.179e4,123.462,10.514,368.831,0.457,368.831,0.138,4.667e4,0,59.025,0.362,284.287,240.907,0,35.395,0.49,-56.5,181.227,0.416
34.723,1.179e4,122.937,10.507,369.205,0.458,369.206,0.155,4.667e4,0,59.025,0.362,284.235,240.907,0,35.043,0.49,-56.5,181.047,0.414
34.773,1.18e4,122.413,10.5,369.58,0.459,369.581,0.162,4.667e4,0,59.025,0.362,284.211,240.907,0,34.695,0.49,-56.5,180.867,0.412
34.823,1.18e4,121.889,10.492,369.955,0.461,369.955,0.146,4.667e4,0,59.025,0.362,284.251,240.907,0,34.35,0.49,-56.5,180.689,0.411
34.873,1.181e4,121.366,10.484,370.33,0.462,370.33,0.115,4.667e4,0,59.025,0.362,284.334,240.907,0,34.008,0.49,-56.5,180.511,0.409
34.923,1.182e4,120.843,10.476,370.704,0.463,370.705,0.049,4.667e4,0,59.025,0.362,284.515,240.907,0,33.672,0.489,-56.5,180.334,0.407
34.973,1.182e4,120.32,10.468,371.079,0.464,371.079,0.006,4.667e4,0,59.025,0.362,284.634,240.907,0,33.337,0.489,-56.5,180.157,0.405
35.023,1.183e4,119.798,10.46,371.453,0.465,371.453,0.015,4.667e4,0,59.025,0.362,284.605,240.907,0,33.002,0.489,-56.5,179.981,0.404
35.073,1.183e4,119.276,10.452,371.827,0.466,371.828,0.065,4.667e4,0,59.025,0.362,284.459,240.907,0,32.674,0.489,-56.5,179.807,0.402
35.123,1.184e4,118.754,10.445,372.201,0.467,372.201,0.086,4.667e4,0,59.025,0.362,284.398,240.907,0,32.345,0.489,-56.5,179.632,0.4
35.173,1.185e4,118.233,10.438,372.575,0.468,372.575,0.103,4.667e4,0,59.025,0.362,284.344,240.907,0,32.018,0.489,-56.5,179.459,0.398
35.223,1.185e4,117.712,10.429,372.948,0.469,372.949,0.188,4.667e4,0,59.025,0.362,284.104,240.907,0,31.702,0.488,-56.5,179.287,0.397
