# Simulation 2 (Up to date)
# 1216 data points written for 20 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (36.1 m/s):  "Main Parachute"
#
# Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag force (N),Drag coefficient (​),Air temperature (°C),Air pressure (mbar),Mach number (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
68.719,1498.83,28.747,117.847,239.359,0.367,239.359,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3329.265,NaN,1.295,784.5,0.087
68.72,1498.801,28.63,116.806,239.354,0.367,239.354,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3302.124,NaN,1.295,784.5,0.087
68.721,1498.773,28.514,115.779,239.349,0.367,239.349,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3275.332,NaN,1.295,784.5,0.086
68.722,1498.744,28.4,114.765,239.344,0.367,239.344,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3248.884,NaN,1.296,784.5,0.086
68.723,1498.716,28.286,113.764,239.338,0.367,239.339,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3222.773,NaN,1.296,784.5,0.086
68.724,1498.688,28.172,112.776,239.333,0.367,239.334,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3196.994,NaN,1.296,784.5,0.085
68.725,1498.659,28.057,111.789,239.328,0.367,239.328,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3171.25,NaN,1.296,784.5,0.085
68.726,1498.63,27.942,110.802,239.323,0.367,239.323,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3145.509,NaN,1.296,784.5,0.084
68.727,1498.6,27.826,109.815,239.317,0.367,239.317,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3119.772,NaN,1.297,784.5,0.084
68.728,1498.571,27.71,108.829,239.312,0.367,239.312,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3094.037,NaN,1.297,784.5,0.084
68.729,1498.541,27.594,107.842,239.306,0.367,239.306,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3068.305,NaN,1.297,784.5,0.083
68.73,1498.511,27.477,106.856,239.3,0.367,239.301,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3042.577,NaN,1.297,784.5,0.083
68.731,1498.48,27.36,105.87,239.295,0.367,239.295,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3016.852,NaN,1.297,784.5,0.083
68.732,1498.45,27.242,104.884,239.289,0.367,239.289,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2991.13,NaN,1.297,784.5,0.082
68.734,1498.419,27.123,103.898,239.283,0.367,239.283,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2965.411,NaN,1.298,784.6,0.082
68.735,1498.388,27.004,102.912,239.277,0.367,239.277,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2939.696,NaN,1.298,784.6,0.082
68.736,1498.356,26.885,101.926,239.271,0.367,239.271,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2913.984,NaN,1.298,784.6,0.081
68.737,1498.324,26.765,100.941,239.264,0.367,239.265,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2888.276,NaN,1.298,784.6,0.081
68.738,1498.292,26.644,99.955,239.258,0.367,239.258,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2862.572,NaN,1.298,784.6,0.081
68.74,1498.26,26.523,98.97,239.252,0.367,239.252,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2836.871,NaN,1.299,784.6,0.08
68.741,1498.227,26.402,97.985,239.245,0.367,239.246,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2811.174,NaN,1.299,784.6,0.08
68.742,1498.194,26.28,97,239.239,0.367,239.239,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2785.481,NaN,1.299,784.6,0.08
68.743,1498.16,26.157,96.015,239.232,0.367,239.232,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2759.792,NaN,1.299,784.6,0.079
68.745,1498.126,26.034,95.03,239.225,0.367,239.226,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2734.107,NaN,1.3,784.6,0.079
68.746,1498.092,25.91,94.046,239.219,0.367,239.219,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2708.426,NaN,1.3,784.6,0.078
68.747,1498.058,25.786,93.061,239.212,0.367,239.212,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2682.749,NaN,1.3,784.6,0.078
68.749,1498.023,25.661,92.077,239.205,0.367,239.205,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2657.076,NaN,1.3,784.6,0.078
68.75,1497.988,25.536,91.093,239.197,0.367,239.198,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2631.407,NaN,1.3,784.6,0.077
68.751,1497.952,25.409,90.109,239.19,0.367,239.19,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2605.744,NaN,1.301,784.6,0.077
68.753,1497.916,25.283,89.126,239.183,0.367,239.183,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2580.1,NaN,1.301,784.6,0.077
68.754,1497.879,25.155,88.142,239.175,0.367,239.175,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2554.43,NaN,1.301,784.6,0.076
68.756,1497.843,25.027,87.158,239.167,0.367,239.168,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2528.765,NaN,1.301,784.6,0.076
68.757,1497.805,24.899,86.174,239.16,0.366,239.16,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2503.104,NaN,1.302,784.6,0.075
68.759,1497.768,24.769,85.191,239.152,0.366,239.152,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2477.448,NaN,1.302,784.6,0.075
68.76,1497.73,24.639,84.207,239.144,0.366,239.144,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2451.796,NaN,1.302,784.6,0.075
68.762,1497.691,24.509,83.224,239.136,0.366,239.136,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2426.149,NaN,1.302,784.6,0.074
68.763,1497.652,24.378,82.241,239.127,0.366,239.127,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2400.507,NaN,1.303,784.6,0.074
68.765,1497.612,24.246,81.258,239.119,0.366,239.119,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2374.87,NaN,1.303,784.6,0.073
68.767,1497.572,24.113,80.276,239.11,0.366,239.11,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2349.239,NaN,1.303,784.6,0.073
68.768,1497.532,23.98,79.293,239.101,0.366,239.102,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2323.612,NaN,1.303,784.6,0.073
68.77,1497.491,23.846,78.311,239.092,0.366,239.093,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2297.991,NaN,1.304,784.6,0.072
68.772,1497.45,23.711,77.329,239.083,0.366,239.083,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2272.375,NaN,1.304,784.6,0.072
68.774,1497.408,23.575,76.347,239.074,0.366,239.074,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2246.765,NaN,1.304,784.6,0.071
68.775,1497.365,23.439,75.366,239.064,0.366,239.065,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2221.161,NaN,1.304,784.7,0.071
68.777,1497.322,23.302,74.385,239.055,0.366,239.055,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2195.562,NaN,1.305,784.7,0.071
68.779,1497.278,23.164,73.403,239.045,0.366,239.045,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2169.97,NaN,1.305,784.7,0.07
68.781,1497.234,23.025,72.423,239.035,0.366,239.035,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2144.384,NaN,1.305,784.7,0.07
68.783,1497.189,22.886,71.442,239.025,0.366,239.025,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2118.804,NaN,1.306,784.7,0.069
68.785,1497.144,22.746,70.462,239.014,0.366,239.015,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2093.231,NaN,1.306,784.7,0.069
68.787,1497.098,22.605,69.482,239.004,0.366,239.004,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2067.664,NaN,1.306,784.7,0.068
68.789,1497.051,22.463,68.502,238.993,0.366,238.993,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2042.104,NaN,1.306,784.7,0.068
68.791,1497.004,22.32,67.522,238.982,0.366,238.982,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,2016.551,NaN,1.307,784.7,0.068
68.793,1496.956,22.176,66.543,238.97,0.366,238.971,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1991.006,NaN,1.307,784.7,0.067
68.796,1496.907,22.032,65.564,238.959,0.366,238.959,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1965.468,NaN,1.307,784.7,0.067
68.798,1496.858,21.886,64.585,238.947,0.366,238.947,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1939.937,NaN,1.308,784.7,0.066
68.8,1496.807,21.74,63.607,238.935,0.366,238.935,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1914.414,NaN,1.308,784.7,0.066
68.803,1496.756,21.593,62.629,238.922,0.366,238.923,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1888.898,NaN,1.308,784.7,0.065
68.805,1496.705,21.444,61.65,238.91,0.366,238.91,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1863.368,NaN,1.309,784.7,0.065
68.807,1496.652,21.295,60.672,238.897,0.366,238.897,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1837.872,NaN,1.309,784.7,0.065
68.81,1496.599,21.145,59.695,238.884,0.366,238.884,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1812.383,NaN,1.309,784.7,0.064
68.812,1496.544,20.993,58.718,238.87,0.366,238.87,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1786.904,NaN,1.31,784.7,0.064
68.815,1496.489,20.841,57.742,238.856,0.366,238.857,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1761.434,NaN,1.31,784.7,0.063
68.818,1496.433,20.688,56.766,238.842,0.366,238.842,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1735.974,NaN,1.31,784.7,0.063
68.821,1496.376,20.533,55.79,238.827,0.366,238.828,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1710.523,NaN,1.311,784.7,0.062
68.823,1496.318,20.378,54.815,238.813,0.366,238.813,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1685.083,NaN,1.311,784.8,0.062
68.826,1496.259,20.221,53.84,238.797,0.366,238.797,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1659.654,NaN,1.312,784.8,0.061
68.829,1496.199,20.063,52.865,238.781,0.366,238.782,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1634.236,NaN,1.312,784.8,0.061
68.832,1496.138,19.904,51.891,238.765,0.366,238.766,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1608.828,NaN,1.312,784.8,0.06
68.836,1496.075,19.744,50.918,238.749,0.366,238.749,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1583.433,NaN,1.313,784.8,0.06
68.839,1496.012,19.582,49.945,238.732,0.366,238.732,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1558.05,NaN,1.313,784.8,0.059
68.842,1495.947,19.42,48.972,238.714,0.366,238.714,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1532.679,NaN,1.314,784.8,0.059
68.846,1495.881,19.256,48,238.696,0.366,238.696,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1507.321,NaN,1.314,784.8,0.058
68.849,1495.814,19.09,47.028,238.678,0.366,238.678,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1481.977,NaN,1.314,784.8,0.058
68.853,1495.745,18.924,46.057,238.658,0.366,238.659,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1456.647,NaN,1.315,784.8,0.057
68.856,1495.675,18.755,45.087,238.639,0.366,238.639,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1431.331,NaN,1.315,784.8,0.057
68.86,1495.603,18.586,44.117,238.618,0.366,238.619,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1406.031,NaN,1.316,784.8,0.056
68.864,1495.53,18.415,43.147,238.598,0.366,238.598,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1380.748,NaN,1.316,784.8,0.056
68.868,1495.455,18.243,42.179,238.576,0.366,238.576,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1355.481,NaN,1.317,784.8,0.055
68.872,1495.378,18.069,41.211,238.554,0.366,238.554,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1330.231,NaN,1.317,784.8,0.055
68.877,1495.3,17.893,40.243,238.531,0.366,238.531,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1304.999,NaN,1.318,784.8,0.054
68.881,1495.219,17.716,39.277,238.507,0.366,238.507,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1279.786,NaN,1.318,784.9,0.054
68.886,1495.137,17.537,38.311,238.482,0.366,238.482,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1254.592,NaN,1.319,784.9,0.053
68.891,1495.053,17.357,37.346,238.457,0.366,238.457,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1229.418,NaN,1.319,784.9,0.053
68.896,1494.967,17.175,36.382,238.43,0.366,238.43,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1204.265,NaN,1.32,784.9,0.052
68.901,1494.878,16.991,35.418,238.403,0.366,238.403,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1179.135,NaN,1.32,784.9,0.052
68.906,1494.787,16.805,34.456,238.374,0.366,238.374,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1154.028,NaN,1.321,784.9,0.051
68.912,1494.693,16.618,33.494,238.344,0.366,238.345,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1128.945,NaN,1.321,784.9,0.051
68.918,1494.597,16.428,32.534,238.314,0.366,238.314,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1103.889,NaN,1.322,784.9,0.05
68.924,1494.498,16.237,31.574,238.282,0.366,238.282,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1078.859,NaN,1.323,784.9,0.049
68.93,1494.396,16.043,30.616,238.248,0.366,238.248,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1053.858,NaN,1.323,784.9,0.049
68.937,1494.29,15.847,29.659,238.213,0.366,238.214,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1028.886,NaN,1.324,784.9,0.048
68.944,1494.182,15.649,28.703,238.177,0.366,238.177,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,1003.947,NaN,1.325,785,0.048
68.951,1494.069,15.449,27.748,238.139,0.366,238.139,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,979.041,NaN,1.325,785,0.047
68.959,1493.953,15.247,26.795,238.099,0.366,238.099,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,954.173,NaN,1.326,785,0.047
68.966,1493.833,15.042,25.844,238.057,0.366,238.057,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,929.358,NaN,1.327,785,0.046
68.975,1493.709,14.835,24.896,238.013,0.366,238.014,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,904.609,NaN,1.328,785,0.045
68.984,1493.58,14.626,23.949,237.967,0.366,237.967,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,879.905,NaN,1.328,785,0.045
68.993,1493.445,14.413,23.004,237.918,0.366,237.919,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,855.25,NaN,1.329,785,0.044
69.003,1493.306,14.199,22.062,237.867,0.366,237.867,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,830.647,NaN,1.33,785,0.043
69.013,1493.16,13.981,21.12,237.813,0.366,237.813,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,806.07,NaN,1.331,785,0.043
69.024,1493.008,13.759,20.176,237.756,0.366,237.756,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,781.437,NaN,1.332,785.1,0.042
69.036,1492.849,13.535,19.236,237.695,0.366,237.695,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,756.911,NaN,1.333,785.1,0.041
69.048,1492.682,13.308,18.297,237.63,0.366,237.63,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,732.445,NaN,1.334,785.1,0.041
69.061,1492.507,13.077,17.362,237.56,0.366,237.561,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,708.046,NaN,1.335,785.1,0.04
69.075,1492.323,12.843,16.428,237.486,0.366,237.487,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,683.695,NaN,1.336,785.1,0.039
69.091,1492.128,12.606,15.499,237.407,0.366,237.407,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,659.475,NaN,1.338,785.1,0.039
69.107,1491.923,12.365,14.574,237.321,0.366,237.322,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,635.354,NaN,1.339,785.2,0.038
69.125,1491.704,12.121,13.652,237.229,0.366,237.229,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,611.334,NaN,1.34,785.2,0.037
69.145,1491.47,11.873,12.735,237.128,0.366,237.128,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,587.425,NaN,1.342,785.2,0.036
69.166,1491.22,11.621,11.823,237.018,0.366,237.018,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,563.641,NaN,1.343,785.2,0.036
69.189,1490.956,11.369,10.916,236.898,0.366,236.899,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,539.99,NaN,1.345,785.2,0.035
69.214,1490.671,11.116,10.035,236.767,0.366,236.768,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,516.977,NaN,1.346,785.3,0.034
69.243,1490.356,10.853,9.159,236.618,0.366,236.619,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,494.13,NaN,1.348,785.3,0.033
69.273,1490.037,10.608,8.277,236.464,0.366,236.465,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,471.101,NaN,1.35,785.3,0.033
69.309,1489.656,10.337,7.477,236.276,0.366,236.276,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,450.136,NaN,1.352,785.4,0.032
69.351,1489.23,10.062,6.606,236.06,0.366,236.061,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,427.409,NaN,1.355,785.4,0.031
69.398,1488.764,9.791,5.735,235.818,0.366,235.819,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,404.794,NaN,1.358,785.4,0.03
69.447,1488.29,9.552,4.927,235.566,0.366,235.566,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,383.57,NaN,1.361,785.5,0.029
69.497,1487.817,9.341,4.215,235.308,0.366,235.308,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,364.965,NaN,1.364,785.5,0.029
69.571,1487.133,9.08,3.66,234.927,0.366,234.927,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,349.657,NaN,1.367,785.6,0.028
69.67,1486.252,8.8,2.931,234.427,0.366,234.428,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,330.108,NaN,1.371,785.6,0.027
69.781,1485.292,8.562,2.083,233.872,0.366,233.872,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,309.238,NaN,1.377,785.7,0.026
69.953,1483.834,8.309,1.458,233.008,0.366,233.008,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,293.245,NaN,1.383,785.8,0.026
70.214,1481.696,8.099,0.833,231.713,0.366,231.713,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,276.389,NaN,1.393,786,0.025
70.632,1478.333,7.982,0.308,229.634,0.366,229.635,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,262.55,NaN,1.407,786.2,0.024
71.132,1474.341,7.984,0.154,227.117,0.366,227.117,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.139,NaN,1.428,786.5,0.024
71.632,1470.35,7.982,0.116,224.566,0.366,224.566,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.383,NaN,1.454,786.9,0.024
72.132,1466.366,7.959,1.067,221.867,0.365,221.867,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,258.299,NaN,1.48,787.3,0.024
72.632,1462.382,7.986,0.11,219.024,0.365,219.024,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,253.526,NaN,1.506,787.6,0.024
73.102,1458.638,7.962,0.971,216.45,0.365,216.45,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,258.193,NaN,1.532,788,0.024
73.517,1455.334,7.977,0.165,214.257,0.365,214.258,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,253.915,NaN,1.556,788.4,0.024
74.017,1451.346,7.975,0.143,211.616,0.365,211.617,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.373,NaN,1.578,788.7,0.024
74.517,1447.359,7.973,0.188,209.017,0.365,209.017,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.391,NaN,1.604,789.1,0.024
75.017,1443.374,7.97,0.36,206.396,0.364,206.396,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.625,NaN,1.63,789.5,0.024
75.517,1439.39,7.967,0.444,203.786,0.364,203.786,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.651,NaN,1.656,789.9,0.024
76.017,1435.411,7.956,0.835,201.335,0.364,201.336,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.895,NaN,1.682,790.2,0.024
76.517,1431.432,7.965,0.56,199.059,0.364,199.059,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.099,NaN,1.707,790.6,0.024
76.812,1429.085,7.967,1.134,197.708,0.364,197.708,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,258.448,NaN,1.733,791,0.024
77.167,1426.261,7.962,0.311,196.004,0.364,196.004,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,254.292,NaN,1.749,791.2,0.024
77.667,1422.281,7.963,0.318,193.615,0.364,193.616,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.321,NaN,1.767,791.5,0.024
78.167,1418.3,7.962,0.125,191.283,0.364,191.283,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.272,NaN,1.793,791.9,0.024
78.667,1414.319,7.961,0.037,188.97,0.363,188.97,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.334,NaN,1.819,792.3,0.024
79.167,1410.341,7.953,0.565,186.733,0.363,186.733,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.177,NaN,1.845,792.6,0.024
79.667,1406.365,7.956,0.397,184.615,0.363,184.616,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.232,NaN,1.87,793,0.024
80.167,1402.387,7.955,0.229,182.519,0.363,182.52,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.339,NaN,1.896,793.4,0.024
80.667,1398.411,7.949,0.536,180.327,0.363,180.328,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.046,NaN,1.922,793.8,0.024
81.167,1394.436,7.954,0.106,178.055,0.363,178.056,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,254.907,NaN,1.948,794.2,0.024
81.667,1390.46,7.951,0.16,175.79,0.363,175.791,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.489,NaN,1.974,794.6,0.024
82.167,1386.488,7.939,0.767,173.449,0.363,173.45,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.834,NaN,2,794.9,0.024
82.667,1382.517,7.951,0.11,171.026,0.362,171.026,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,254.426,NaN,2.025,795.3,0.024
83.167,1378.543,7.945,0.221,168.643,0.362,168.643,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.667,NaN,2.051,795.8,0.024
83.513,1375.799,7.939,1.225,166.94,0.362,166.94,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,259.148,NaN,2.077,796.2,0.024
84.013,1371.837,7.933,0.939,164.256,0.362,164.256,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256,NaN,2.095,796.4,0.024
84.451,1368.362,7.943,0.206,161.821,0.362,161.822,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,254.395,NaN,2.121,796.8,0.024
84.951,1364.391,7.94,0.073,159.055,0.362,159.056,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.376,NaN,2.143,797.2,0.024
85.451,1360.422,7.938,0.286,156.316,0.362,156.317,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.541,NaN,2.169,797.6,0.024
85.951,1356.46,7.917,1.035,153.742,0.361,153.742,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,258.02,NaN,2.195,798,0.024
86.451,1352.496,7.942,0.11,151.308,0.361,151.309,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,253.665,NaN,2.221,798.4,0.024
86.949,1348.547,7.917,0.907,148.783,0.361,148.783,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,257.887,NaN,2.246,798.8,0.024
87.449,1344.585,7.938,0.058,146.132,0.361,146.132,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,253.93,NaN,2.272,799.2,0.024
87.949,1340.618,7.929,0.214,143.504,0.361,143.504,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.787,NaN,2.298,799.6,0.024
88.411,1336.967,7.904,1.297,141.24,0.361,141.241,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,259.578,NaN,2.324,800,0.024
88.697,1334.705,7.918,0.321,139.91,0.361,139.91,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,253.137,NaN,2.347,800.4,0.024
88.997,1332.331,7.925,0.641,138.532,0.361,138.532,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.614,NaN,2.362,800.6,0.024
89.497,1328.369,7.928,0.135,136.298,0.36,136.298,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,254.773,NaN,2.377,800.8,0.024
89.997,1324.41,7.914,0.736,133.989,0.36,133.99,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.896,NaN,2.403,801.2,0.024
90.497,1320.451,7.926,0.136,131.572,0.36,131.572,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,254.48,NaN,2.429,801.6,0.024
90.95,1316.863,7.898,1.231,129.236,0.36,129.237,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,259.488,NaN,2.455,802,0.024
91.45,1312.911,7.924,0.437,126.47,0.36,126.47,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,253.613,NaN,2.478,802.4,0.024
91.95,1308.953,7.909,0.637,123.57,0.36,123.571,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.631,NaN,2.504,802.8,0.024
